Year,Title,Abstract,Authors,Affiliations,URL
2013,Online Processing of Speech and Social Information in Early Word Learning,"Although word learning unfolds over days, weeks, and months, individual naming events are over in a matter of seconds. To benefit from a naming event, children must at least hear the label and see the referent. We tested 1-, 2- , 3-, and 4-year old children in a naturalistic word learning task with two conditions: one that taxed both speech processing and rapid gaze-following, and one in which a social cue-to-reference was available for an extended time. The development of word-learning in the extended condition paralleled the development of speech processing, but learning in the brief condition lagged behind. However, learning from both the brief and extended cues was predicted by individual differences in speech processing and cue-following together. Thus, even through the 4th year, real-time processing of social and linguistic information are a critical bottleneck for word learning.",>Daniel Yurovsky>Anna Wade>Michael Frank,">Stanford University>University of California, San Francisco>Stanford University",https://mindmodeling.org/cogsci2013/papers/0305/index.html
2013,Cheap but Clever: Human Active Learning in a Bandit Setting,"How people achieve long-term goals in an imperfectly known environment, via repeated tries and noisy outcomes, is an important problem in cognitive science. There are two interrelated questions: how humans represent information, both what has been learned and what can still be learned, and how they choose actions, in particular how they negotiate the tension between exploration and exploitation. In this work, we examine human behavioral data in a multi-armed bandit setting, in which the subject choose one of four “arms” to pull on each trial and receives a binary outcome (win/lose). We implement both the Bayes optimal policy, which maximizes the expected cumulative reward in this ﬁnite horizon bandit environment, as well as a variety of heuristic policies that vary in their complexity of information representation and decision policy. We ﬁnd that the knowledge gradient algorithm, which combines exact Bayesian learning with a decision policy that maximizes a combination of immediate reward gain and long-term knowledge gain, captures subjects’ trial-by-trial choice best among all the models considered; it also provides the best approximation to the computationally intense optimal policy among all the heuristic policies.",>Shunan Zhang>Angela Yu,">University of California, San Diego, La Jolla, California, USA>University of California San Diego, La Jolla, CA, United States",https://mindmodeling.org/cogsci2013/papers/0306/index.html
2013,Knowledge tracing and cue contrast: Second language English grammar instruction,"This paper introduces a cognitive tutor designed for second language grammar instruction. The tutor adopted Corbett and Anderson’s (1995) Bayesian knowledge tracing model and provided adaptive training on the English article system. We followed the Competition Model (MacWhinney, 1997) and understood the article system as a galaxy of cues determining article usage on the basis of form-function mapping. Cues are in competition during language acquisition; hence cue contrast is predicted to be an effective instructional method. Seventy-eight students were randomly assigned to four article training conditions (to learn 33 cues) and a control condition (to write essays). We found that article-training groups significantly outperformed the control group in an immediate posttest and a delayed posttest. Specifically, our result also suggested that there was a significant interaction between cue contrast and cue type (definite vs. indefinite). Cue contrast promoted more learning on the indefinite cues (more difficult for learners). Knowledge tracing did not demonstrate such an interactional effect with cue types. Instead, it boosted the instructional effect promoted by cue contrast.",>Helen Zhao>Kenneth Koedinger>John Kowalski,>The Chinese University of Hong Kong>Carnegie Mellon University>Carnegie Mellon University,https://mindmodeling.org/cogsci2013/papers/0307/index.html
2013,Word Reading Practice Reduces Stroop Interference in Children,"Stroop interference is often explained by an automaticity account, according to which it arises due to more extensive practice in reading than in color naming. Here we investigated the effect on interference of isolated practice in color naming (of incongruent and neutral stimuli) and in word reading (of color names) in adults and children in Grades 4–5. In both groups interference was reduced after practicing color naming of incongruent stimuli. For children, interference was also reduced after practice in word reading of color names. In neither group was interference diminished after practice in color naming of neutral stimuli. These findings are consistent with a negative relationship between reading ability and interference and challenge the automaticity account.",>Laoura Ziaka>Despoina Moirou>Eleni L Vlahou>Athanassios Protopapas,">Graduate Program in Basic and Applied Cognitive Science, University of Athens>Graduate Program in Basic and Applied Cognitive Science, University of Athens>Clinical and Biological Psychology, Institute of Psychology & Education
University of Ulm
>Department of Philosophy & History of Science (MITHE)",https://mindmodeling.org/cogsci2013/papers/0308/index.html
2013,Context-freeness Revisited,"A series of papers have appeared investigating the ability of various species to learn context-free languages. From a computational point of view, the experiments in this tradition suffer from a number of problems concerning the stimuli used in the training phase of the experiments, the controls presented in the test phase of the experiments, and the motivation for and the conclusions drawn from the experiments. This paper discusses in some detail the problems with the existing work in this domain before presenting a new design for this type of experiments that avoids the problems identified in existing studies. Finally, the paper presents results from a small study demonstrating the benefits of the new design.",>Willem Zuidema,">University of Amsterdam, UvA",https://mindmodeling.org/cogsci2013/papers/0309/index.html
2013,The Effects of Overt Head Movements on Valenced Image Recognition and Recall in Bulgarians,"Vertical and horizontal head movements (universally associated with nodding and shaking, respectively) have frequently been demonstrated to affect cognitive processes. Two experiments were conducted to test the hypothesis that overt head movements can influence memory for valenced images. In the first experiment, participants were instructed to perform either vertical or horizontal head movements while viewing a slideshow of 76 randomized positive and negative images, which they later had to recognize from a set containing 50% of the same target images and 50% distractor images. No interaction between head movement type and image valence was obtained. In the second experiment, participants were told to remember as many images as possible from a slideshow of 60 randomized valenced images, which they were later asked to freely recall. A significant interaction was obtained, with a higher rate of recall for positive images when vertical head movements (VHM) were performed and a higher rate of recall for negative images when horizontal head movements (HHM) were performed.",>Meryl Varadinov>Lyuben Laskin,>Radboud University Nijmegen>Radboud University Nijmegen,https://mindmodeling.org/cogsci2013/papers/0310/index.html
2013,Sequential Structure Suffices to Solve Nativist Puzzles,"The debate between hierarchical versus sequential structure in language acquisition has recently flared up again (cf. Frank, Bod & Christiansen 2012; Pesetsky 2013). Roughly, the nativist view on language endorses that human language acquisition is guided by innate rules that operate on hierarchical structures. The empiricist view assumes that language acquisition is the product of abstractions from empirical input but leaves it as an open question whether sequential or hierarchical structure is needed. Some empirical models use sequential structure (e.g. Reali & Christiansen 2005) while other models are based on hierarchical structure (Bod 2009; Bod & Smets 2012).",>Rens Bod,>University of Amsterdam,https://mindmodeling.org/cogsci2013/papers/0311/index.html
2013,Whorf for the 21st century: From interactive processing to linguistic relativity,"The crux of the Whorfian thesis is that our thought and behavior are influenced in deep ways by the language we use. In recent years we have seen a wave of rigorous and creative investigations of this thesis (Boroditsky, 2010; Wolff & Holmes, 2011 for reviews). Yet, many researchers remain highly skeptical of findings purporting to support Whorfian claims (Gleitman & Papafragou, 2005), and much confusion remains about how to integrate these find-ings into existing theories of cognition. A major barrier to understanding the degree to which various aspects of human cognition may be affected by speaking different languages is understanding the relationship between language—any language—and the rest of cognition. To remove this barrier we need to address a fundamental question: To what degree is normal human cognition actually language-augmented cognition? I will argue that a surprising variety of behavior previously assumed to be “nonverbal” shows signs of being influenced by linguistic factors and I will outline a theory of language-augmented thought that offers a mechanistic account of where we might expect to find effects of language on “nonverbal” cognition (Lupyan, 2012a, 2012b, for reviews).",>Gary Lupyan,">University of Wisconsin, Madison, WI, USA",https://mindmodeling.org/cogsci2013/papers/0312/index.html
2013,How many features does it take to change a lightbulb?,"In the 1970s and 80s Cognitive Science and Cognitive Linguistics and Computational Psycholinguistics emerged as the boxes around our disciplines started to become straight-jackets, and research out of one discipline would start to make waves in others. The toy systems of Artificial Intelligence were reaching limits, and introspection by programmers and engineers was reinventing square wheels without any biological plausibility and in ignorance of relevant work across the cognitive sciences, while conversely, work in other fields often lacked the understanding of computability and complexity necessary to ensure that models were realistic and computationally plausible. This is the starting point for the research program I have been undertaking for the last 35 years, seeking to build intelligent computer systems and computational cognitive models. The idea has been to try to build an intelligent system modelled on the way a baby learns about the world, culture, society and language. Conversely, the idea has been to explore theories from psychology, linguistics and neuroscience through the medium of computational models.",>David Powers>David Powers,>Flinders University>Beijing University of Technology,https://mindmodeling.org/cogsci2013/papers/0313/index.html
2013,Experiments in dynamic group action and decision making: How crowds of people can walk a tightrope together and survive a zombie attack,"We present results from a new paradigm: mass participation games. In our experiments, hundreds of people can play a computer game simultaneously using audience response handsets. We can collect responses from a lecture hall full of people with the precision of a laboratory cubicle. We have studied two games: continuous, action games where participants cooperate to achieve a goal; and decision- making paradigms in which participants make repeated choices to maximise their own or the group’s rewards. We address a range of theoretical questions with experimental manipulations and computer modelling. Do participants play as if they were alone, or as a group? If so, do they represent the group as a single entity, or a collection of other agents? What are the dynamics of these behaviours, with learning across many trials? Lastly, what does it feel like to act in concert, or in competition, with a room full of people?",>Daniel C. Richardson>Peter Riefer>Bradley Love>Beau Lotto>Richard C. Clarke>Rick Dale>John Rogers>James Ireland,">University College London>University College London>University College London>University College London>University College London>University of California, Merced>Delosis>Delosis",https://mindmodeling.org/cogsci2013/papers/0314/index.html
2013,Mental Simulation for Grounding Object Cognition,"Grounded (embodied) theories of cognition propose that memory, including knowledge and meaning, is grounded in sensorimotor and mental state processes. The main proposed mechanism for how memory is grounded is mental simulation. Simulation occurs when neural activity in modal association cortex triggers time-locked, recurrent and feedback activity across multiple lower-level modal processing areas from which the memory was initially constructed. Through this distributed multi-regional activity, seeing an object or reading its name (e.g., “dog”) re-enacts associated features that were stored during earlier learning experiences (e.g. its shape, color, motion, actions with it), thereby constructing cognition, memory, and meaning. This paper reviews convergent evidence from cognitive neuroscience of mental imagery, object cognition, and memory that supports a multi-state interactive (MUSI) account of automatic and strategic mental simulation mechanisms that can ground memory, including the meaning, of objects in modal processing of visual features.",>Haline E. Schendan,">Cognition Institute, School of Psychology, University of Plymouth, Drake Circus Plymouth, Devon PL4 8AA UK",https://mindmodeling.org/cogsci2013/papers/0315/index.html
2013,Approximating Bayesian inference with a sparse distributed memory system,"Probabilistic models of cognition have enjoyed recent success in explaining how people make inductive inferences. Yet, the difficult computations over structured representations that are often required by these models seem incompatible with the continuous and distributed nature of human minds. To reconcile this issue, and to understand the implications of constraints on probabilistic models, we take the approach of formalizing the mechanisms by which cognitive and neural processes could approximate Bayesian inference. Specifically, we show that an associative memory system using sparse, distributed representations can be reinterpreted as an importance sampler, a Monte Carlo method of approximating Bayesian inference. This capacity is illustrated through two case studies: a simple letter reconstruction task, and the classic problem of property induction. Broadly, our work demonstrates that probabilistic models can be implemented in a practical, distributed manner, and helps bridge the gap between algorithmic- and computational-level models of cognition.",>Joshua Abbott>Jessica Hamrick>Thomas Griffiths,">University of California, Berkeley>University of California, Berkeley>University of California, Berkeley",https://mindmodeling.org/cogsci2013/papers/0316/index.html
2013,The Effect of Physical Load in Cognitive Process of Estimation,"The purpose of this study was to examine the process of embodied cognition in distance estimation. According to recent cognitive science studies, our intelligent behavior that ranges from perception to inference is not accomplished in only a closed mental process, but is affected by body and action. However, previous studies do not clarify whether these effects were derived from physical load or subjective heaviness. In order to examine the question, two experiments were conducted using the “size-weight illusion’’. Performance on the distance estimation task was not affected by subjective heaviness but by physical load.",>Keiga Abe,>Gifu Shotoku Gakuen University,https://mindmodeling.org/cogsci2013/papers/0317/index.html
2013,Automatic Labeling of Phonesthemic Senses,"This study attempts to advance corpus-based exploration of sound iconicity, i.e. the existence of a non-arbitrary relationship between forms and meanings in language. We examine a number of phonesthemes, phonetic groupings proposed to be meaningful in the literature, with the aim of developing ways to validate their existence and their semantic content. Our first experiment is a replication of Otis and Sagi (2008), who showed that sets of words containing phonesthemes are more semantically related to each other than sets of random words. We augment their results using the British National Corpus and the Semantic Vectors package for building a distributional semantic model. Our second experiment shows how the semantic content of at least some phonesthemes can be identified automatically using WordNet, thereby further reducing the room for intuitive judgments in this controversial field.",>Ekaterina Abramova>Raquel Fernández>Federico Sangati,">Radboud University Nijmegen, Nijmegen, The Netherlands>University of Amsterdam, Amsterdam, The Netherlands>University of Amsterdam, Amsterdam, The Netherlands",https://mindmodeling.org/cogsci2013/papers/0318/index.html
2013,Can Playing Portal Affect Spatial Thinking and Increase Learning in a STEM Area?,"Spatial skills have been associated with learning in STEM areas and some research has shown that playing video games could facilitate the development of spatial skills. This study examines whether playing a game that uses a realistic physics engine and places spatial demands on the players could facilitate learning a subsequent physics lesson. Fifty-eight participants viewed a brief lesson on Newton’s laws of motion after either playing the puzzle game Tetris or the first-person perspective puzzle game Portal, which incorporates aspects of physics such as momentum. The groups did not differ on subsequent tests of learning outcomes involving physics, but the Portal group scored significantly higher on a perspective taking test (d = 0.57). This study shows that playing a commercial game that incorporates Newtonian physics does not prepare students to learn physics but does improve an important spatial cognition skill related to physics.",>Deanne Adams>Richard Mayer,">University of California, Santa Barbara>University of California, Santa Barbara",https://mindmodeling.org/cogsci2013/papers/0319/index.html
2013,Dancing With Myself: The effect of majority group size on perceptions of majority and minority robot group members,"While social psychology has identified characteristics of intergroup dynamics, few studies have looked into the perceptions of robot group dynamics. In this experiment, we separate robots into majority and minority groups based solely on their behavior in a simple dance routine. We attempt to understand how people's perceptions of robots within those groups change based on group size and features of behavior. Participants viewed the robot dances and rated one robot from each group on a variety of characteristics. We find that being from the minority versus majority group has a significant impact on perceptions of a robot's creativity, interestingness, anti-sociality, dancing ability, and how much of a team player it is. At the same time, individual behaviors (leading the dance, following the dance, or performing an entirely unique dance) have no statistical effect on participants' ratings of robot characteristics. From these results, we conclude that group size has a larger effect than behavior on subjective evaluations of robots in majority and minority groups.",>Henny Admoni>Bradley Hayes>David Feil-Seifer>Daniel Ullman>Brian Scassellati,>Yale University>Yale University>Yale University>Yale University>Yale University,https://mindmodeling.org/cogsci2013/papers/0320/index.html
2013,Gesture and Language Production in Communication through Bar Graphs,"Bar graphs and line graphs are commonly used ways of graphical communication. Due to the difference in their perceptual visuo-spatial properties, they facilitate comprehension of different events. Bar graphs are commonly used in the domain of precipitation although the data intrinsically carry information that is averaged over long time spans. In this study, we investigate how the presence of incongruence between consecutive graph pairs influences conceptualization of the represented information about precipitation. For this, we analyzed gestures and verbal descriptions produced by the participants as indicators of event conceptualizations. The results of the experimental investigation reveals that when incongruent graph pairs are presented, the participants show tendency to produce directional gestures that accompany the verbal descriptions of the specific regions represented by one/two bars. Additionally, the presence of incongruence seems to enhance the production of comparative words accompanied with non-directional gestures.",>Ozge Alacam>Christopher Habel>Cengiz Acartürk,">University of Hamburg, Germany>University of Hamburg, Germany>Middle East Technical University, Turkey",https://mindmodeling.org/cogsci2013/papers/0321/index.html
2013,Reactivity effects of concurrent verbalisation during a graph comprehension task,"We report an experiment investigating how concurrent verbalisation during a task can affect performance (a so-called ""reactivity"" effect). Participants studied three-variable line graphs while (a) concurrently thinking aloud or (b) silently studied the graphs and provided an interpretation once they felt they had understood it. Results showed that verbalisation hindered performance significantly compared to the silent condition. To support the claim that the act of verbalising was hindering performance, competing explanations were also tested, which confirmed thinking aloud as the most likely cause. This contradicts claims by Ericsson and Simon (1993) that thinking aloud reflects but does not affect performance and provides further evidence that verbalising thought processes can hinder performance.",>Nadia Ali>David Peebles,>University of Huddersfield>University of Huddersfield,https://mindmodeling.org/cogsci2013/papers/0322/index.html
2013,A Question of Timing: The Impact of Label Synchrony on Infants' Categorisation,"Recent research into the impact of labelling on infants’ visual category formation has led to controversial results, with some findings indicating a beneficial role and others pointing to interference effects in the presence of labels. Here we present an eye tracking study with 12-month-olds investigating the impact of the label’s timing on categorisation. We find that synchronous presentation of words and objects leads to a decreased novelty preference, creating the impression of a dramatic detrimental impact on learning. Asynchronous presentation of the word one second after the image onset does not appear to interfere with processing. Detailed analyses of infants' gaze patterns with respect to object parts reveal that even synchronous labels do not hinder learning but slow down infants' shift from familiarity to novelty preference. Besides offering detailed insight into the effects of labelling on infants' attention our findings offer the potential to reconcile previous contradictory results.",>Nadja Althaus>Kim Plunkett,">University of Oxford, Oxford, United Kingdom>University of Oxford, Oxford, United Kingdom",https://mindmodeling.org/cogsci2013/papers/0323/index.html
2013,Shape categorization in Autism: Does it follow the pattern of typical development?,"When identifying basic-level categories (e.g., airplane, cow), typically developing (TD) children commonly use the overall shape of objects as basis for their judgments. This so-called shape bias is tied to the size of a child’s vocabulary and as such might be a way of adaptively organizing an ever-growing vocabulary. The current study looks at whether the same is true for children with autism spectrum disorder (ASD). A group of participants with ASD and TD controls were asked to categorize objects that differed in the amount of item detail. Results show that vocabulary size was related to success in categorizing objects for TD participants, but not for ASD participants. We discuss the degree to which a link between shape bias and vocabulary size in ASD children may be an indication of differentiated patterns of adaptation.",>Joseph Amaral>Susan Collins>Shannon O'Connor>Shealan McAlister>Heidi Kloos>Carol Luzzi,>University of Cincinnati>University of Cincinnati>University of Cincinnati>University of Cincinnati>University of Cincinnati>Memorial Hospital of South Bend,https://mindmodeling.org/cogsci2013/papers/0324/index.html
2013,Gender and Sex: The Experiential Basis of Grammar,There have been contradictory reports of sex differences in language processing. A novel approach is adopted here which explores the experiential basis of such differences. Two studies examine the auditory processing of grammatical gender in Bulgarian in a gender decision (gender monitoring) task and a cued shadowing (word repetition) task. Reaction times in both experiments reveal significant two-way interactions between the grammatical gender of words (masculine vs. feminine) and the sex of the voice (male vs. female). The sex of participants in the gender decision task also interacted with word gender in terms of decision accuracy. Women were relatively more accurate on their “own reference” word gender (feminine) and less accurate on masculine gender words. A two-way interaction between word gender and participant sex on response latencies in the cued shadowing task supports the view that these effects are not strategic but have a highly automatic nature instead. Findings are interpreted in terms of individual differences in the experience of grammatical gender in such gender-marking languages.,>Elena Andonova,>New Bulgarian University,https://mindmodeling.org/cogsci2013/papers/0325/index.html
2013,Why and How to Measure the Association between Choice Options,"Prominent theories of decision making, such as {\it proportional difference model}, {\it priority heuristics}, {\it decision field theory} and {\it regret theory} assume that people do not evaluate options independently of each other. Instead, these theories predict that people compare the options' outcomes with each other. Therefore the theories' predictions strongly depend on the association between outcomes. In the present work, we examine how the association between options can be best described. For options with two outcomes the standard correlation measure between option's outcomes does not provide a meaningful interpretation. Therefore, we propose the standardized covariance between options A and B, denoted as $\sigma^*_{AB}$. We describe the properties and interpretation of this measurement and show its similarities and differences with the correlation measurement. Finally, we show how the predictions of different models of decision making vary depending on the value of the standardized covariance.",>Sandra Andraszewicz>Jörg Rieskamp,">University of Basel, Basel, Switzerland>University of Basel, Basel, Switzerland",https://mindmodeling.org/cogsci2013/papers/0326/index.html
2013,Probabilistic Language Modeling with Hidden Stochastic Automata,"In this paper, we introduce a novel dynamical Bayesian network model for probabilistic language modeling. We refer to this as the Hidden Stochastic Automaton. This model, while based on a generalization of the Hidden Markov model, has qualitatively greater generative power than either the Hidden Markov model itself or any of its existing variants and generalizations. This allows the Hidden Stochastic Automaton to be used as a probabilistic model of natural languages in a way that is not possible with existing dynamical Bayesian networks. Its relevance to Cognitive Science is primarily as a computational --- in the Marr (1982) sense of the term --- model of cognition, but potentially also as a model of resource bounded cognitive processing, and as a model of the implementation of computation in physical dynamical systems.",>Mark Andrews,>Nottingham Trent University and University College London,https://mindmodeling.org/cogsci2013/papers/0327/index.html
2013,An evolutionary account of reactions to a wrong,"In this work, we propose an evolutionary account of reactions to a wrong as an integrated set. Unlike other theories, we are not interested in revenge, punishment or sanction per se, but in their co-existence. We posit that this variety of reactions is needed in order to achieve different goals, but it also implies an increase in cognitive costs that requires to be explained from an evolutionary perspective. Moving from the identification of the psychological traits that uniquely define each reaction, two concurrent hypotheses are suggested and discussed: either the richness of human social life requests a variety of reactions, or the benefits of single reactions at the psychological level allowed these reactions to be maintained in the social life.",>Giulia Andrighetto>Francesca Giardini>Rosaria Conte,>ISTC-CNR; EUI>ISTC-CNR>ISTC-CNR,https://mindmodeling.org/cogsci2013/papers/0328/index.html
2013,The Effect of Left-Hand Gestures on Metaphor Explanation,"Research suggests that gestures influence cognitive processes, but the exact mechanism is not clear. Additionally, it has been shown that when a linguistic task (metaphor explanation) involves the right brain hemisphere, the left hand becomes more gesturally active. We hypothesized that gestures with a particular hand activate cognitive processes in the contra-lateral hemisphere. We examined whether gestures with the left hand enhance metaphoricity in verbal responses. Results showed participants produced more metaphoric explanations when instructed to produce gestures with their left hand as compared to the right hand or not gesture at all. In addition, we measured the mouth asymmetry during metaphorical speech to determine individual differences in right-hemisphere involvement in metaphor processing. The left-side mouth dominance, indicating stronger right-hemisphere involvement, positively correlated with the left-hand-over-right-hand advantage in gestural facilitation of metaphorical speech. We concluded that left-hand gestures enhance metaphorical thinking in the right hemisphere.",>Paraskevi Argyriou>Sotaro Kita,">University of Birmingham, Birmingham, UK>University of Birmingham, Birmingham, UK",https://mindmodeling.org/cogsci2013/papers/0329/index.html
2013,Cognitive Externalism meets Bounded Rationality,"When proponents of cognitive externalism (CE) have turned to empirical studies in cognitive science to put the framework to use, they have typically referred to perception, memory or motor coordination. Not much has been said about reasoning. One promising avenue to explore here is the theory of bounded rationality (BR). In this paper, we try to clarify the potential relationship between these two programs. We start by discussing Andy Clark’s interpretation of BR, which we find unconvincing in several respects. Next, we take a closer look at CE in order defend a version of it that stands against mainstream internalism without committing itself to constitutional claims about the mind. We then turn to analyze BR from the CE perspective. Finally, we argue that internalism about cognition cannot explain important aspects of the BR program.",>Eric Arnau>Saray Ayala>Thomas Sturm,">Universitat Autònoma de Barcelona, Bellaterra, Barcelona, Spain>Universidad Carlos III de Madrid>Universitat Autònoma de Barcelona",https://mindmodeling.org/cogsci2013/papers/0330/index.html
2013,The Role of Visual Coherence in Graphical Passwords,"Graphical password is an alternative method of authentication to alphanumerical passwords. From the perspective of research on human memory, it is yet another novel technology that introduces challenges on human memory components. In this study, we aim to investigate the previous findings in human visual memory in the domain of graphical passwords by analyzing the role of visual coherence in passwords. The results of an experimental study reveal that in terms of memorability, coherent images are better candidates as graphical password images than jumbled images.",>Ülkü Arslan Aydın>Cengiz Acartürk>Kürşat Çağıltay,">Cognitive Science, Informatics InstituteCognitive Science, Informatics Institute, Middle East Technical University>Cognitive Science, Informatics InstituteCognitive Science, Informatics Institute, Middle East Technical University>Computer Education and Instructional Technology, Middle East Technical University",https://mindmodeling.org/cogsci2013/papers/0331/index.html
2013,"Conceptual change in proportional reasoning: Effects of collaboration, own / partner reasoning level and hypothesis testing","Systematic research of instruction-based conceptual change in Mathematics and Science is characterized by examining the effectiveness of a particular instructional principle in isolation. It is suggested that the field could gain from studying how different instructional principles interact when they are combined. The goal of this research was to systematically study the combined effects of collaborative learning and hypothesis testing on cognitive growth. In a randomized experiment, 496 9th graders solved challenging tasks that required fully developed proportional reasoning. Half of them were given the opportunity to test their solutions. Based on individual pretests, each student was assigned to one of three competency levels (low, medium, high), and randomly assigned to either work alone or with a (low, medium, high) peer. The findings show that the effectiveness of hypothesis testing are conditioned by fine-grained differences in the contingencies between the target student’s level of competence, the peer partner’s level of competence and the feedback they receive from the objective testing device.",>Christa Asterhan>Baruch Schwarz>Noa Cohen-Eliyahu,">Hebrew University of Jerusalem, Jerusalem, -, Israel>Hebrew University of Jerusalem>Hebrew University of Jerusalem",https://mindmodeling.org/cogsci2013/papers/0332/index.html
2013,Spatial Gestures Point the Way: A Broader Understanding of the Gestural Referent,"We investigated the use of iconic and deictic gestures during the communication of spatial information. Expert structural geologists were asked to explain one portion of a geologic map. Spatial gestures used in each expert’s response were coded as deictic (indicating an object in the conversational space), iconic (depicting an aspect of an object or event), or both deictic and iconic (indicating an object in the conversational space by depicting an aspect of that object). Speech paired with each gesture was coded for whether or not it referred to complex spatial properties (e.g. shape and orientation of an object). Results indicated that when communicating spatial information, people occasionally use gestures that are both deictic and iconic, and that these gestures tend to occur when complex spatial information is not provided in speech. These results suggest that existing classifications of gesture are not exclusive, especially for spatial discourse.",>Kinnari Atit>Ilyse Resnick>Thomas Shipley>Carol Ormand>Cathryn Manduca>Tilbe Goksun>Basil Tikoff,">Temple University, Philadelphia, Pennsylvania, United States>Temple University>Temple University>Carleton College>Carleton College>University of Pennsylvania>University of Wisconsin Madison",https://mindmodeling.org/cogsci2013/papers/0333/index.html
2013,The Role of Contextual Repetition During Fast Mapping on Word Learning,"Recent research suggests that children’s ability to learn words via fast mapping is strongly related to the attentional demands of the task. Here we explore whether lowering the attentional demands during the initial fast mapping task facilitates word learning. Three-year-old children completed fast mapping and test trials using a touch screen computer. For half of the children, the non-targets (competitors) repeated across trials and for other children there was no repetition. All children received the same word learning test trials. Only children who had received repeating competitors (lower attentional demands) during the initial fast mapping task demonstrated word learning. Thus, these data suggest that children’s ability to learn novel names is strongly influenced by the competition and attentional demands of the initial fast mapping context.",>Emma Axelsson>Jessica Horst,>University of New South Wales>University of Sussex,https://mindmodeling.org/cogsci2013/papers/0334/index.html
2013,"On The Possibility of an Extended, Yet Reductionist Mind","In the debate around the extended mind, the special alliance that the extended thesis often has with functionalism usually plays in favor of the former, with functionalism providing support for the extended thesis. Here I want to consider this alliance in the opposite direction: does the extended thesis provide support for functionalism by promoting the need of a level of explanation that is independent of implementational (in particular neural) details? In spite of a seemingly promising line of reasoning for an affirmative answer, I show here that a commitment to the extended thesis or any version of externalism neither paves the way for a functionalist (or any other anti-reductionist) position nor is incompatible with an explanatory reductionism about the mind. I arrive to that conclusion after analyzing an argument by van Eck et al. (2006) meant to conclude the opposite, and showing why it is unsound.",>Saray Ayala,>University Carlos III of Madrid / MIT,https://mindmodeling.org/cogsci2013/papers/0335/index.html
2013,An Oscillator Model of Categorical Rhythm Perception,"Categorical perception is a well studied phenomenon in, for example, colour perception, phonetics and music. In this article we implement a dynamical systems model of categorical rhythm perception based on the resonance theory of rhythm perception developed by Large (2010). This model is used to simulate the categorical choices of participants in two experiments of Desain and Honing (2003). The model is able to accurately replicate the experimental data. Our results supports that resonance theory is a viable model of rhythm perception and they show that by viewing rhythm perception as a dynamical system it is possible to model properties of categorical perception.",>Rasmus Bååth>Erik Lagerstedt>Peter Gärdenfors,>Lund University Cognitive Science>Lund University Cognitive Science>Lund University Cognitive Science,https://mindmodeling.org/cogsci2013/papers/0336/index.html
2013,Measuring Cultural Relativity of Emotional Valence and Arousal using Semantic Clustering and Twitter,"Researchers since at least Darwin have debated whether and to what extent emotions are universal or culture-dependent. However, previous studies have primarily focused on facial expressions and on a limited set of emotions. Given that emotions have a substantial impact on human lives, evidence for cultural emotional relativity might be derived by applying distributional semantics techniques to a text corpus of self-reported behaviour. Here, we explore this idea by measuring the valence and arousal of the twelve most popular emotion keywords expressed on the micro-blogging site Twitter. We do this in three geographical regions: Europe, Asia and North America. We demonstrate that in our sample, the valence and arousal levels of the same emotion keywords differ significantly with respect to these geographical regions --- Europeans are, or at least present themselves as more positive and aroused, North Americans are more negative and Asians appear to be more positive but less aroused when compared to global valence and arousal levels of the same emotion keywords. Our work is the first in kind to programatically map large text corpora to a dimensional model of affect.",>Eugene Bann>Joanna Bryson,">Advanced Emotion Intelligence Research (AEIR), United Kingdom>University of Bath, United Kingdom",https://mindmodeling.org/cogsci2013/papers/0337/index.html
2013,Modeling the Emergence of an Exemplar Verb in Construction Learning,"Using a computational model of verb argument structure learning, we study a key assumption of the usage-based theory: that the acquisition of a construction relies heavily on the existence of a high-frequency exemplar verb that accounts for a large proportion of usages of that construction in the input. Importantly, unlike the psycholinguistic experiments that focus on the learning of an artificial novel construction using novel verbs, here we examine the acquisition of the English sentential complement construction from naturalistic input. Our results provide new insights into exemplar-based learning in the context of naturalistic input with multiple semantic classes, and a diverse set of constructions for the verbs.",>Libby Barak>Afsaneh Fazly>Suzanne Stevenson,>University of Toronto>University of Toronto>University of Toronto,https://mindmodeling.org/cogsci2013/papers/0338/index.html
2013,Social Learning in Complex Networks: The Role of Building Blocks and Environmental Change,"We explore the interaction between information sampling and the structure of the social environment in the case of two prominent social learning strategies: imitate-the-best and imitate-the-majority. In a series of simulations a group of agents made repeated choices between options. We varied the building blocks of the strategies used by agents, the structure of the social network and characteristics of the task environment. A key factor influencing strategies’ success is the speed with which they are able to respond to environmental change. In general, imitate-the-best provides a faster response compared to imitate-the-majority and larger samples help the former but hurt the latter. Less efficient networks decrease the performance of both, but are more detrimental for imitate-the-majority. Our findings highlight the role of sampling and social structure in the study of social learning, an area not sufficiently explored before.",>Daniel Barkoczi>Mirta Galesic,">Max Planck Institute for Human Development, Berlin, Germany>Max-Planck Institute for Human Development, Berlin",https://mindmodeling.org/cogsci2013/papers/0339/index.html
