Year,Title,Abstract,Authors,Affiliations,URL
2017,A Biologically Constrained Model of Semantic Memory Search,"The semantic fluency task has been used to understand the effects of semantic relationships on human memory search. A variety of computational models have been proposed that explain human behavioral data, yet it remains unclear how millions of spiking neurons work in unison to realize the cognitive processes involved in memory search. In this paper, we present a biologically constrained neural network model that performs the task in a fashion similar to humans. The model reproduces experimentally observed response timing effects, as well as similarity trends within and across semantic categories derived from responses. Three different sources of the association data have been tested by embedding associations in neural connections, with free association norms providing the best match.",>Ivana Kajic>Jan Gosmann>Brent Komer>Ryan W. Orr>Terrence Stewart>Chris Eliasmith,">University of Waterloo, Waterloo, Ontario, Canada>University of Waterloo, Waterloo, Ontario, Canada>University of Waterloo, Waterloo, Ontario, Canada>University of Waterloo, Waterloo, Ontario, Canada>University of Waterloo, Waterloo, Ontario, Canada>University of Waterloo, Waterloo, Ontario, Canada",https://mindmodeling.org/cogsci2017/papers/0127/index.html
2017,Mechanisms of overharvesting in patch foraging,"In patch foraging problems, animals must choose to stick with a depleting resource or to search for a new, potentially more rewarding source. Many species of animals exhibit a tendency to stick with the depleting resource longer than is predicted by optimal foraging theory (Marginal Value Theorem; MVT). We attempted to determine the cognitive biases that underlie overharvesting in rats by characterizing rat foraging behavior in multiple foraging environments, and formally testing whether four separate cognitive biases – subjective costs, decreasing marginal utility for reward discounting of future reward, and ignoring post-reward delays – could explain rat foraging behavior. We found that, in some contexts, rats qualitatively follow predictions of MVT but overharvest, and all four biases could explain this behavior. In other contexts, rats deviated from predictions of MVT, and only one bias – in which rats ignore post-reward delays – could also explain these deviations of MVT.",>Gary Kane>Aaron Bornstein>Robert Wilson>Amitai Shenhav>Nathaniel Daw>Jonathan Cohen,>Princeton University>Princeton University>University of Arizona>Brown University>Princeton University>Princeton University,https://mindmodeling.org/cogsci2017/papers/0128/index.html
2017,Language-users choose short words in predictive contexts in an artificial language task,"Zipf (1935) observed that word length is inversely proportional to word frequency in the lexicon. He hypothesised that this universal feature was due to the Principle of Least Effort: language-users align form-meaning mappings so that the lexicon is optimally coded for efficient information transfer. However, word frequency is not the only reliable predictor of word length: Piantadosi et al. (2011) show that a word’s predictability in context is more strongly correlated with word length than frequency. Here, we present an artificial language study investigating the mechanisms that could give rise to this distribution. We find that participants are more likely to use an ambiguous short form in predictive contexts, and distinct long forms in surprising contexts, only when they are subject to the competing pressures to communicate accurately and efficiently. These results support the hypothesis that language-users are driven by a least-effort principle to align word length with information content.",>Jasmeen Kanwal>Kenny Smith>Jennifer Culbertson>Simon Kirby,">University of Edinburgh, Edinburgh, Scotland, United Kingdom>University of Edinburgh, Edinburgh, Scotland, United Kingdom>University of Edinburgh, Edinburgh, Scotland, United Kingdom>University of Edinburgh, Edinburgh, Scotland, United Kingdom",https://mindmodeling.org/cogsci2017/papers/0129/index.html
2017,Preparatory Effects of Problem Posing on Learning from Instruction,"A randomized-controlled study compared the preparatory effects of problem-posing on learning from subsequent instruction. Students engaged in problem-posing either with solution generation (where they generated problems and solutions to a novel situation) or problem-posing without solution generation (where they generated only problems) prior to learning a novel math concept. Problem-posing with solution generation prior to instruction resulted in significantly better conceptual knowledge, without any significant difference in procedural knowledge and transfer. These findings suggest that although solution generation prior to instruction plays a critical role in the development of conceptual understanding, and generating problems can further enhance transfer.",>Manu Kapur,">ETH Zurich, Switzerland",https://mindmodeling.org/cogsci2017/papers/0130/index.html
2017,Comparing Individual and Collaborative Problem Solving in Environmental Search,"Collaborative spatial problem solving is an important yet not thoroughly examined task. Participants navigated individually and in dyads through virtual cities of varying complexity. They only saw the environment part visible from their current location from a bird’s eye view map perspective. We recorded missed target locations, overall trajectory length and search time per person until self-indicating whole coverage. Our results show a general increase in missed locations, trajectory length, and search time with the complexity of the environment. These increases differed due to individual and collaborative search. For complex, but not for simple environments individual participants navigated shorter distances, finished earlier, but also missed more target locations than when searching the same environments in collaboration. These results indicate that in complex environments collaborative search is less error prone than individual search, but takes longer. Such initial findings will constrain future theorizing about collaborative spatial problem solving.",>Franziska Keilmann>Stephan de La Rosa>Stephan Schwan>Ulrike Cress>Betty J Mohler>Heinrich H Bülthoff>Tobias Meilinger,>Max Planck Institute for Biological Cybernetics>Max Planck Institute for Biological Cybernetics>Leibniz-Institut für Wissensmedien>Leibniz-Institut für Wissensmedien>Max Planck Institute for Biological Cybernetics>Max Planck Institute for Biological Cybernetics>Max Planck Institute for Biological Cybernetics,https://mindmodeling.org/cogsci2017/papers/0131/index.html
2017,Iterated Teaching Can Optimise Language Functionality,"Experimental studies of the cultural evolution of language have focused on how constraints on learning and communication drive emergence of linguistic structure. Yet language is typically transmitted by experts who adjust the input in ways that facilitates learning by novices, e.g. through child-directed speech. Using iterated language learning of binary auditory sequences, we explored how language change is affected by experts’ intention to teach the language to novices. Comparison between teaching chains and simple transmission chains revealed that teaching was associated with a greater rate of innovation which led to emergence of more expressive languages consisting of shorter signals. This is the first study to show that during cultural transmission, teaching can modify, and potentially optimise, functional characteristics of language.",>Vera Kempe>Kamil Cichon>Nicolas Gauvrit>Monica Tamariz,>Abertay University>Abertay University>Université Paris 8 & École Pratique des Hautes Études>Heriot-Watt University,https://mindmodeling.org/cogsci2017/papers/0132/index.html
2017,Dynamic Effects of Conceptual Combination on Semantic Network Structure,"The generative capacity of language entails an ability to flexibly combine concepts with each other. Conceptual combination can occur either by using an attribute of one concept to describe another (attributive combination) or by forming some relation between two concepts to create a new one (relational combination). Prior research has addressed whether common or distinct processes support these two putatively different types of combinations. We turn the question around and ask whether the consequences of these combination types on our conceptual system might differ, by comparing semantic memory networks before and after participants perform either attributive or relational conceptual combinations. We find a general effect on the semantic networks: the structure of network decreases after participants conceptually combine some of the concepts in the network. However, the relational combination manipulation has a greater effect. Furthermore, only the relational combination manipulation leads to an increase in the network’s connectivity.",>Yoed Kenett>Sharon Thompson-Schill,">University of Pennsylvania, Philadelphia, Pennsylvania, United States>University of Pennsylvania, Philadelphia, Pennsylvania, United States",https://mindmodeling.org/cogsci2017/papers/0133/index.html
2017,The provenance of modal inference,"People reason about possibilities routinely, and reasoners can infer “modal” conclusions, i.e., conclusions that concern what's possible or necessary from premises that don't mention modality. For instance, given that Cullen was born in New York or Kentucky, it's intuitive to infer that it’s possible that Cullen was born in New York. Conventional logic does not apply to modal reasoning, and so logicians invented systems to capture valid modal inferences. But, none of them can explain the inference above. We posit a novel theory based on the idea that reasoners build mental models, i.e., sets of conjunctive possibilities, when they reason about sentential connectives such as ""and"", ""if"", and ""or"". The theory is implemented in a new computational process model of sentential reasoning. We show how its performance matches reasoners’ inferences in studies by Hinterecker et al. (2016). We conclude by discussing the theory in light of alternative accounts of reasoning.",>Sangeet Khemlani>Thomas Hinterecker>Philip Johnson-Laird,">Naval Research Laboratory>Max Planck Institute for Biological Cybernetics, Tübingen>Princeton University, Princeton, New Jersey, United States",https://mindmodeling.org/cogsci2017/papers/0134/index.html
2017,Numerical and Non-numerical Magnitude Estimation,"Despite a heated debate regarding a cognitive mechanism of magnitude representation, little has been done to directly compare numerical and non-numerical estimation and provide a unified account of the two processes. In the current study, we examined estimation of numerical and non-numerical quantities on a continuum using various psychophysical functions. Inconsistent with the proportion reasoning and measurement skills accounts, estimates of both numerical and non-numerical quantities were better predicted by the logarithmic-linear model than by cyclic power models. Furthermore, individual differences in the degree of logarithmic compression was highly correlated over tasks, whereas bias measures from competing models did not show such associations. These findings suggest that estimation of both numerical and non-numerical magnitude is processed via shared representation systems that are logarithmically or linearly constructed.",>Dan Kim>John Opfer,>The Ohio State University>The Ohio State University,https://mindmodeling.org/cogsci2017/papers/0135/index.html
2017,Variables Involved in Selective Sustained Attention Development: Advances in Measurement,"Selective sustained attention (SSA) is an important cognitive process enabling everyday functioning and task performance by allowing us to: 1) choose components of our environment to process at the exclusion of others and 2) maintain focus on those components over time. Although SSA is known to undergo rapid and marked changes during the preschool and early primary school children years, there has been little behavioral data on these years due to a lack of child-appropriate testing paradigms. The TrackIt paradigm was recently developed to fill the previously existing measurement gap for SSA in these years. We analyzed errors that children (aged 3-7) make when performing TrackIt, to better understand factors driving improvement in performance over age. In addition, we manipulated parameters within TrackIt to vary demand on children’s SSA, and measured behavioral performance over age. Our results also help suggest appropriate parameter settings for calibrating TrackIt to different age groups.",>Jaeah Kim>Anna Vande Velde>Erik Thiessen>Anna Fisher,">Carnegie Mellon University, Pittsburgh, PA, USA>Carnegie Mellon University, Pittsburgh, PA, USA>Carnegie Mellon University, Pittsburgh, PA, USA>Carnegie Mellon University, Pittsburgh, PA, USA",https://mindmodeling.org/cogsci2017/papers/0136/index.html
2017,Constructing Social Preferences From Anticipated Judgments: When Impartial Inequity is Fair and Why?,"Successful and repeated cooperation requires fairly sharing the spoils of joint endeavors. In addition to preferences about the outcome itself, allocators are also sensitive to the attributions others might make about them as a result of their choice. We develop a novel mathematical model where decision makers turn their capacity to infer latent desires and beliefs from the behavior of others towards themselves, anticipating the judgments others will make about them. Using this model we can construct a preference to be seen as impartial and integrate it with preferences for equitable and efficient outcomes. We test this model in two studies where anticipated attribution of impartiality is ambiguous: when one agent is more deserving than the other and when unbiased procedures for distribution are made available. This model explains both participants' judgments about the partiality of others and their decisions.",>Max Kleiman-Weiner>Alex Shaw>Josh Tenenbaum,">Massachusetts Institute of Technology, Cambridge, Massachusetts, USA>University of Chicago, Chicago, Illinois, United States>Massachusetts Institute of Technology, Cambridge, Massachusetts, USA",https://mindmodeling.org/cogsci2017/papers/0137/index.html
2017,"Explaining Guides Learners Towards Perfect Patterns, Not Perfect Prediction","When learners explain to themselves as they encounter new information, they recruit a suite of processes that influence subsequent learning. One consequence is that learners are more likely to discover exceptionless rules that underlie what they are trying to explain. Here we investigate what it is about exceptionless rules that satisfies the demands of explanation. Are exceptions unwelcome because they lower predictive accuracy, or because they challenge some other explanatory ideal, such as simplicity and breadth? To compare these alternatives, we introduce a causally rich property explanation task in which exceptions to a general rule are either arbitrary or predictable. If predictive accuracy is sufficient to satisfy the demands of explanation, the introduction of a rule plus exception that supports perfect prediction should block the discovery of a more subtle but exceptionless rule. Across two experiments, we find that effects of explanation go beyond attaining perfect prediction.",>Elizabeth Kon>Tania Lombrozo,">University of California, Berkeley>University of California, Berkeley",https://mindmodeling.org/cogsci2017/papers/0138/index.html
2017,Selective Information Sampling and the In-Group Heterogeneity Effect,"People often perceive their in-groups as more heterogeneous than their out-groups. We propose an information sampling explanation for this in-group heterogeneity effect. We analyze a model in which an agent forms beliefs and attitudes about social groups from her experience. Consistent with robust evidence from the social sciences, we assume that people are more likely to interact again with in-group members than with outgroup members. This implies that people obtain larger samples of information about in-groups than about out-groups. Because estimators of variability tend to be right-skewed, but less so when sample size is large, sampled in-group variability will tend to be higher than sampled out-group variability. This implies that even agents that process information correctly – even if they are naive intuitive statisticians – will be subject to the in-group heterogeneity effect. Our sampling mechanism complements existing explanations that rely on how information about in-group and out-group is processed.",>Elizaveta Konovalova>Gael Le Mens,">Universitat Pompeu Fabra, Barcelona, Barcelona, Spain>Universitat Pompeu Fabra, Barcelona, Barcelona, Spain",https://mindmodeling.org/cogsci2017/papers/0139/index.html
2017,Exploring the decision dynamics of risky intertemporal choice,"Previous research on the effects of probability and delay on decision-making has focused on examining each dimension separately, and hence little is known about when these dimensions are combined into a single choice option. Importantly, we know little about the psychological processes underlying choice behavior with rewards that are both delayed and probabilistic. Using a process-tracing experimental design, we monitored information acquisition patterns and processing strategies. We found that probability and delay are processed sequentially and evaluations of risky delayed prospects are dependent on the sequence of information acquisition. Among choice strategies, directly comparing the values of each dimension (i.e., dimension-wise processing) appears to be most favored by participants. Our results provide insights into the psychological plausibility of existing computational models and make suggestions for the development of a process model for risky intertemporal choice.",>Emmanouil Konstantinidis>Don van Ravenzwaaij>Ben R. Newell,>University of New South Wales>University of Groningen>University of New South Wales,https://mindmodeling.org/cogsci2017/papers/0140/index.html
2017,Consistent Probabilistic Simulation Underlying Human Judgment in Substance Dynamics,"A growing body of evidence supports the hypothesis that humans infer future states of perceived physical situations by propagating noisy representations forward in time using rational (approximate) physics. In the present study, we examine whether humans are able to predict (1) the resting geometry of sand pouring from a funnel and (2) the dynamics of three substances---liquid, sand, and rigid balls---flowing past obstacles into two basins. Participants' judgments in each experiment are consistent with simulation results from the intuitive substance engine (ISE) model, which employs a Material Point Method (MPM) simulator with noisy inputs. The ISE outperforms ground-truth physical models in each situation, as well as two data-driven models. The results reported herein expand on previous work proposing human use of mental simulation in physical reasoning and demonstrate human proficiency in predicting the dynamics of sand, a substance that is less common in daily life than liquid or rigid objects.",>James Kubricht>Yixin Zhu>Chenfanfu Jiang>Demetri Terzopoulos>Song-Chun Zhu>Hongjing Lu,">UCLA, Los Angeles, California, USA>UCLA, Los Angeles, California, USA>UCLA, Los Angeles, California, USA>UCLA, Los Angeles, California, USA>UCLA, Los Angeles, California, USA>UCLA, Los Angeles, California, USA",https://mindmodeling.org/cogsci2017/papers/0141/index.html
2017,Synchronization Assessment for Collective Behavior,"Team cognition can be defined as the ability that humans have to coordinate with others through a complex environment. Sports offer exquisite examples of this dynamic interplay requiring decision making and other perceptual-cognitive skills to adjust individual decisions to the team self-organization and vice-versa. Considering players of a team as periodic phase oscillators, synchrony analyses can be used to model the coordination of a team. Nonetheless, a main limitation of current models is that collective behavior is context independent. In other words, players of a team can be highly synchronized without this corresponding to a meaningful coordination dynamics relevant to the context of the game. Considering these issues, the aim of this study was to develop a method of analysis sensitive to the context for evidence-based measures of team cognition.",>Maurici A. López-Felip>Tehran J. Davis>Till D. Frank,">University of Connecticut, Storrs, Connecticut>University of Connecticut, Storrs, Connecticut>University of Connecticut, Storrs, Connecticut",https://mindmodeling.org/cogsci2017/papers/0142/index.html
2017,More Siblings Means Lower Input Quality in Early Language Development,"Previous research has suggested that first-born infants acquire words faster than their later-born peers (Berglund et al., 2005), but may have some disadvantages in other aspects of syntactic and socio-communicative development (e.g. Hoff, 2006). Here we analyzed infants’ early lexical development alongside their caregiver input from 6-18 months, in relation to how many siblings they have. We find that having more siblings (rather than being first- or later-born) has a gradient and negative relationship with infants’ language development. This affect appears to be manifested in caregiver input: across three different measures of input quality/quantity, disadvantages were found for infants with more siblings. Having a larger number of siblings diminished the quality of the input and led to slower overall lexical development. Implications for language development and learning within dyadic and multi-member contexts are discussed.",>Catherine Laing>Elika Bergelson,>Duke University>Duke University,https://mindmodeling.org/cogsci2017/papers/0143/index.html
2017,Uncovering visual priors in spatial memory using serial reproduction,"Visual memory can be understood as an inferential process that combines noisy information about the world with knowledge drawn from experience. Biases can arise during encoding of information from the outside world into internal representations, or during retrieval. In this work, we use the method of serial reproduction, in which information is passed along a chain of participants who try to recreate what they observed. We apply this method to the study of visual perception in the context of spatial memory biases for the remembered position of dots inside different geometric shapes. We present the results of non-parametric kernel density estimation of the end result of serial reproduction to model visual biases. We confirm previous findings, and show that memory biases revealed with our method are often more intricate and complex than what had previously been reported, suggesting that serial reproduction can be effective for studying perceptual priors.",>Thomas Langlois>Nori Jacoby>Jordan Suchow>Thomas Griffiths,">UC Berkeley, Berkeley, CA, USA>Columbia University>UC Berkeley, Berkeley, CA, USA>UC Berkeley, Berkeley, CA, USA",https://mindmodeling.org/cogsci2017/papers/0144/index.html
2017,A core-affect model of decision making in simple and complex tasks,"When it comes to decision making, the dominant view suggests that engaging in a detailed analytical thought process is more beneficial than deciding based on one’s feelings. However, there seems to be a tradeoff, as the complexity and amount of elements on which to base the decision increases, decisions based on affect seem to be more accurate than decisions based on a thorough analytical process in specific contexts. In those last cases, an affective modulation of memory may help to make better decisions in complex tasks that exceed human’s limited cognitive capacities. Some dual process accounts, oppose a cognitive route to an affective route. We propose an explanation of the dynamics and interaction of cognitive (i.e., explicit) and affective (i.e., implicit) encoding and retrieval of elements in memory, using a unified theory based on core affect (Russell, 2003), in the shape of a cognitive model in the ACT-R cognitive architecture.",>Othalia Larue>Alexander Hough>Ion Juvina,>Wright State University>Wright State University>Wright State University,https://mindmodeling.org/cogsci2017/papers/0145/index.html
2017,Generic and Universal Generalisations: Contextualising the ‘Generic Overgeneralisation’ Effect,"In this study, we focused on the Generic Overgeneralisation (GOG) effect (Leslie, Khemlani, and Glucksberg 2011) and tested the relevance of context and an explanation based on quantifier domain restriction for the pattern of judgement data observed. Participants judged generic majority characteristic statements like tigers have stripes or statements with universal quantifiers that have different sensitivity to context (‘all’, ‘all the’, ‘each’) preceded by one of three levels of context: a) neutral, where the information in the context does not interact with the truth value of the critical statement, b) contradictory, where it presents an exception which should rule out a universally quantified statement, and c) supportive. Our results suggest that proponents of the generics-as-default view ruled out context prematurely and that in fact context is a viable alternative explanation for much of the so-called GOG effect.",>Dimitra Lazaridou-Chatzigoga>Napoleon Katsos>Linnaea Stockall,">Humboldt-Universität zu Berlin/University of Cambridge>University of Cambridge>Queen Mary, University of London",https://mindmodeling.org/cogsci2017/papers/0146/index.html
2017,Children’s semantic and world knowledge overrides fictional information during anticipatory linguistic processing,"Using real-time eye-movement measures, we asked how a fantastical discourse context competes with stored representations of semantic and world knowledge to influence children's and adults' moment-by-moment interpretation of a story. Seven-year-olds were less effective at bypassing stored semantic and world knowledge during real-time interpretation than adults. Nevertheless, an effect of discourse context on comprehension was still apparent.",>Ruth Lee>Craig Chambers>Falk Huettig>Patricia Ganea,>University of Toronto>University of Toronto Mississauga>Max Planck Institute for Psycholinguistics>University of Toronto,https://mindmodeling.org/cogsci2017/papers/0147/index.html
2017,The impact of descriptions and incentives on the simultaneous underweighting and overestimation of rare events,"We replicate and extend work demonstrating that choice and probability estimation can be dissociated through the coexistence of contradictory reactions to rare events. In the context of experience-based risky choice, we find the simultaneous underweighting of rare events in choice and their overestimation in probability judgement. This tendency persisted in the presence of accurate descriptions of rare event occurrence (Experiment 1), but was attenuated by incentivizing accurate probability estimates (Experiment 2). The implications of these results for popular models of risky choice are briefly discussed.",>Garston Liang>Emmanouil Konstantinidis>Aba Szollosi>Christopher Donkin>Ben R. Newell,">School of Psychology, UNSW, Sydney, NSW 2052, Australia>School of Psychology, UNSW, Sydney, NSW 2052, Australia>School of Psychology, UNSW, Sydney, NSW 2052, Australia>School of Psychology, UNSW, Sydney, NSW 2052, Australia>School of Psychology, UNSW, Sydney, NSW 2052, Australia",https://mindmodeling.org/cogsci2017/papers/0148/index.html
2017,An automatic method for discovering rational heuristics for risky choice,"What is the optimal way to make a decision given that your time is limited and your cognitive resources are bounded? To answer this question, we formalized the bounded optimal decision process as the solution to a meta-level Markov decision process whose actions are costly computations. We approximated the optimal solution and evaluated its predictions against human choice behavior in the Mouselab paradigm, which is widely used to study decision strategies. Our computational method rediscovered well-known heuristic strategies and the conditions under which they are used, as well as novel heuristics. A Mouselab experiment confirmed our model’s main predictions. These findings are a proof-of-concept that optimal cognitive strategies can be automatically derived as the rational use of finite time and bounded cognitive resources.",>Falk Lieder>Paul Krueger>Tom Griffiths,">University of California at Berkeley, Berkeley, CA, USA>University of California at Berkeley, Berkeley, CA, USA>University of California at Berkeley, Berkeley, CA, USA",https://mindmodeling.org/cogsci2017/papers/0149/index.html
2017,Sequential Effects in the Garner Tasks,"The distinction between integral and separable dimensions is of central importance to understanding how humans integrate information from multiple stimulus sources. One approach to characterizing stimulus integrality is through a set of speeded categorization tasks most closely associated with the work of Wendell Garner. These tasks demonstrate that integral dimensions result in marked speed up or slow down in responding when there is correlated or irrelevant variation, respectively, compared with a baseline task. Little, Wang & Nosofsky (2016) recently found that the slow down or interference can be largely explained by a reduction in the number of direct repetitions in a modified Garner filtering task. In this paper, we examine a large sample of subjects tested on either separable or integral dimensions to determine the extent of and individual differences in the overall and sequential effects in the standard Garner tasks.",>Deborah Lin>Daniel Little,">The University of Melbourne, Parkville, VIC, Australia>The University of Melbourne, Parkville, VIC, Australia",https://mindmodeling.org/cogsci2017/papers/0150/index.html
2017,Error-based learning: A mechanism for linking verbs to syntax,"Children and adults are guided by verb-specific syntactic likelihoods, or verb bias, in language comprehension and production. Recent reports showed that verb bias can be altered by new linguistic experience. We investigated the mechanisms underlying this verb bias learning or adaptation. Specifically, we asked whether verb bias learning, like abstract syntactic priming, is driven by error-based implicit learning. We report three experiments in which we altered the biases of familiar dative verbs in children’s and adults’ sentence production, via training trials that induced participants to produce each verb consistently in either double-object or prepositional-object dative structures. Participants’ syntactic choices in later test trials reflected the expected adaptation of verb bias to the training experience. In addition, the magnitude of the training effect varied with the likelihood of each sentence structure and with pre-existing verb bias: Unexpected verb-structure combinations resulted in larger training effects, suggesting the operation of error-based implicit learning.",>Yi Lin>Cynthia Fisher,>University of Illinois at Urbana Champaign>University of Illinois at Urbana Champaign,https://mindmodeling.org/cogsci2017/papers/0151/index.html
2017,Repeated Interactions Can Lead to More Iconic Signals,"Previous research has shown that repeated interactions can cause iconicity in signals to reduce. However, data from several recent studies has shown the opposite trend: an increase in iconicity as the result of repeated interactions. Here, we discuss whether signals may become less or more iconic as a result of the modality used to produce them. We review several recent experimental results before presenting new data from multi-modal signals, where visual input creates audio feedback. Our results show that the growth in iconicity present in the audio information may come at a cost to iconicity in the visual information. Our results have implications for how we think about and measure iconicity in artificial signalling experiments. Further, we discuss how iconicity in real world speech may stem from auditory, kinetic or visual information, but iconicity in these different modalities may conflict.",>Hannah Little>Marcus Perlman>Kerem Eryılmaz,">Max Planck Institute for Psycholinguistics>Max Planck Institute for Psycholinguistics>Artificial Intelligence Laboratory, Vrije Universiteit Brussel, 1050 Brussels, Belgium",https://mindmodeling.org/cogsci2017/papers/0152/index.html
2017,What’s worth the effort: Ten-month-old infants infer the value of goals from the costs of actions,"Infants understand that people act in order to achieve their goals, but how can they tell what goals people find worthwhile? Here, we explore the thesis that human infants solve this problem by building a mental model of action planning, taking into account the costs of acting and the rewards actions bring. Consistent with this thesis, we found that 10-month-old infants, after viewing an agent approach two objects equally often, inferred that the agent preferred the object whose attainment required a costlier action. Infants’ responses generalized across changes in perceptual variables that distinguished one action from another (e.g. path length, angle of incline), suggesting that an abstract cost metric based on force or effort supported their judgments. These findings suggest that infants’ knowledge about agents may be expressed as a generative model for action planning, which can then be inverted to identify the probable hidden causes for observed actions.",>Shari Liu>Tomer Ullman>Josh Tenenbaum>Elizabeth Spelke,>Harvard University>Massachusetts Institute of Technology>Massachusetts Institute of Technology>Harvard University,https://mindmodeling.org/cogsci2017/papers/0153/index.html
2017,Why Does Higher Working Memory Capacity Help You Learn?,"Algorithms for approximate Bayesian inference, such as Monte Carlo methods, provide one source of models of how people may deal with uncertainty in spite of limited cognitive resources. Here, we model learning as a process of sequential sampling, or 'particle filtering', and suggest that an individual's working memory capacity (WMC) may be usefully modelled in terms of the number of samples, or 'particles', that are available for inference. The model qualitatively captures two distinct effects reported recently, namely that individuals with higher WMC are better able to (i) learn novel categories, and (ii) flexibly switch between different categorization strategies.",>Kevin Lloyd>Adam Sanborn>David Leslie>Stephan Lewandowsky,">Gatsby Computational Neuroscience Unit, University College London>Department of Psychology, University of Warwick>Department of Mathematics and Statistics, Lancaster University>School of Experimental Psychology and Cabot Institute, University of Bristol",https://mindmodeling.org/cogsci2017/papers/0154/index.html
2017,Social Network Limits Language Complexity,"Natural languages vary widely in the degree to which they make use of hierarchical composition in their grammars, in particular, the degree to which syntactic versus morphologi- cal means of composition are utilized. Languages historically spoken in small communities develop much deeper levels of morphological embedding than those spoken by larger groups, an observation confirmed by a statistical analysis of the World Atlas of Language Structures. However, beyond population alone, social networks change in topological structure as they grow, and it may be the pattern of connectivity rather than number of speakers driving these differences. To examine mechanistically this connection between social and linguistic structure, we propose an agent-based model of grammatical change using complex network methods. We identify global transitivity as a physical parameter of social networks critical for developing morphological structure, and hubs associated with scale-free networks as inhibitory, encouraging syntactic composition instead.",>Matt Lou-Magnuson>Luca Onnis,">Nanyang Technological University, Singapore, Singapore>Nanyang Technological University, Singapore, Singapore",https://mindmodeling.org/cogsci2017/papers/0155/index.html
2017,Learning induced illusions: Statistical learning creates false memories,"The cognitive system readily extracts regularities in terms of object co-occurrences over space and time through statistical learning. However, how does learning such relationships influence the memory representations of individual objects? Here we used a false memory paradigm to examine the impact of statistical learning on memory representations of individual objects. Observers were exposed to a temporal sequence (Experiment 1) or spatial arrays (Experiment 2) of objects which contained object pairs (e.g., A-B). In a subsequent recognition phase, observers viewed a sequence or an array containing only one member of the original pair, and judged whether either the presented object or the missing object in the original pair was present. We found that statistical learning not only sharpened the detection of the presented object, but also induced a false memory of the missing object. This reveals a novel consequence of statistical learning: learning of regularities can create illusory memories.",>Yu Luo>Jiaying Zhao,">University of British Columbia , Vancouver, BC, Canada>University of British Columbia, Vancouver, British Columbia, Canada",https://mindmodeling.org/cogsci2017/papers/0156/index.html
2017,An information-seeking account of eye movements during spoken and signed language comprehension,"Language comprehension in grounded contexts involves integrating visual and linguistic information through decisions about visual fixation. But when the visual signal also contains information about the language source -- as in the case of written text or sign language -- how do we decide where to look? Here, we hypothesize that eye movements during language comprehension represent an adaptive response. Using two case studies, we show that, compared to English-learners, young signers delayed their gaze shifts away from a language source, were more accurate with these shifts, and produced a smaller proportion of nonlanguage-driven shifts (E1). Next, we present a well-controlled, confirmatory experiment, showing that English-speaking adults produced fewer nonlanguage-driven shifts when processing printed text compared to spoken language (E2). Together, these data suggest that people adapt to the value of seeking different information in order to increase the chance of rapid and accurate language understanding.",>Kyle MacDonald>Aviva Blonder>Virginia Marchman>Anne Fernald>Michael Frank,">Stanford University, Stanford, CA, U.S.>Oberlin College>Stanford University>Stanford University>Stanford University",https://mindmodeling.org/cogsci2017/papers/0157/index.html
2017,Preschoolers appropriately allocate roles based on relative ability in a cooperative interaction,"In cooperative activities, all parties have a shared goal but may not have the same set of skills. The current study considers whether preschoolers are sensitive to probable differences in individuals’ competence when allocating roles. We found that 3.5- to 5.5-year-olds use relative competence, as indexed by the age of their intended partner, to determine who should do the harder and easier of two tasks in a cooperative interaction. A second experiment demonstrated that children allocate roles differently in a competitive context. Young children infer differences in others’ ability and can divide labor efficiently to achieve their goals.",>Rachel Magid>Mary Depascale>Laura Schulz,">Massachusetts Institute of Technology, Cambridge, Massachusetts, USA>Massachusetts Institute of Technology>Massachusetts Institute of Technology",https://mindmodeling.org/cogsci2017/papers/0158/index.html
2017,Intuitive psychophysics: Children’s exploratory play quantitatively tracks the discriminability of alternative hypotheses,"Studies suggest that children’s exploratory behavior is sensitive to uncertainty; however, few have approached this with sufficient precision to model quantitatively. Across three experiments, children (mean age=70 months) were asked to shake a box to identify which of two sets of marbles, differing in numerosity, were hidden inside. The sets’ numerosities varied in their discriminability indices – the degree to which listeners can distinguish the sets based on the acoustic information generated. The time children spent shaking the box varied systematically with the discriminability of the alternative hypotheses they were asked to distinguish, even though they heard only one set for each contrast. This suggests that children represent the uncertainty in their own perceptual discrimination abilities (an ability we refer to as an intuitive psychophysics) and their exploratory behavior is precisely calibrated to their degree of uncertainty about alternative hypotheses that might explain unobserved causes of perceptual data.",>Rachel Magid>Max Siegel>Josh Tenenbaum>Laura Schulz,">Massachusetts Institute of Technology, Cambridge, Massachusetts, USA>Massachusetts Institute of Technology>Massachusetts Institute of Technology>Massachusetts Institute of Technology",https://mindmodeling.org/cogsci2017/papers/0159/index.html
